ï»¿datasheet_id|detachment_ability_id|
000001164|000008473|
000001164|000010399|
000001164|000010620|
000001164|000010459|
000001164|000010626|
000001164|000008477|
000001164|000009834|
000001164|000008355|
000001164|000010367|
000001164|000010621|
000001164|000010391|
000001164|000008374|
000001164|000008481|
000001164|000008777|
000001164|000010268|
000001164|000009842|
000001164|000009732|
000001164|000008521|
000001164|000008493|
000001165|000010395|
000001165|000008355|
000001165|000009842|
000001165|000009850|
000001165|000008485|
000001165|000008770|
000001165|000008773|
000001165|000008473|
000001165|000010459|
000001165|000010627|
000001165|000010626|
000001165|000008521|
000001165|000008489|
000001165|000010621|
000001165|000008481|
000001165|000010367|
000001165|000010268|
000001165|000010391|
000001165|000009732|
000001165|000008477|
000001165|000008493|
000001165|000008374|
000001165|000008777|
000001165|000010154|
000001165|000010620|
000001165|000010399|
000001165|000010463|
000001165|000009834|
000001165|000009242|
000001166|000008777|
000001166|000009732|
000001166|000008770|
000001166|000008521|
000001166|000008355|
000001166|000009842|
000001166|000010391|
000001166|000010367|
000001166|000010627|
000001166|000010399|
000001166|000010154|
000001166|000008481|
000001166|000009834|
000001166|000010620|
000001166|000008374|
000001166|000008485|
000001166|000010626|
000001166|000008473|
000001166|000010621|
000001166|000008489|
000001166|000010463|
000001166|000008493|
000001166|000010459|
000001166|000008477|
000001166|000010268|
000001167|000010459|
000001167|000010391|
000001167|000010621|
000001167|000010627|
000001167|000010399|
000001167|000008477|
000001167|000008355|
000001167|000008481|
000001167|000008777|
000001167|000010463|
000001167|000010268|
000001167|000009842|
000001167|000010367|
000001167|000009732|
000001167|000008493|
000001167|000008489|
000001167|000008485|
000001167|000008473|
000001167|000010154|
000001167|000008374|
000001167|000009834|
000001167|000008770|
000001167|000008521|
000001167|000010626|
000001167|000010620|
000001168|000008481|
000001168|000009834|
000001168|000010626|
000001168|000010391|
000001168|000010627|
000001168|000010459|
000001168|000010268|
000001168|000008770|
000001168|000008477|
000001168|000010463|
000001168|000010367|
000001168|000008374|
000001168|000008473|
000001168|000010399|
000001168|000008485|
000001168|000008355|
000001168|000008489|
000001168|000008493|
000001168|000009732|
000001168|000010621|
000001168|000010620|
000001168|000009842|
000001168|000008521|
000001168|000008777|
000001169|000008481|
000001169|000008473|
000001169|000008489|
000001169|000008477|
000001169|000008485|
000001169|000010399|
000001169|000008777|
000001169|000008493|
000001169|000009732|
000001169|000008770|
000001169|000010463|
000001169|000009842|
000001169|000010621|
000001169|000010391|
000001169|000010268|
000001169|000008521|
000001169|000008355|
000001169|000009834|
000001169|000010620|
000001169|000010459|
000001169|000010367|
000001169|000010627|
000001169|000010626|
000001169|000008374|
000001172|000010399|
000001172|000008485|
000001172|000010620|
000001172|000009850|
000001172|000008477|
000001172|000008493|
000001172|000009834|
000001172|000010463|
000001172|000008521|
000001172|000010268|
000001172|000009732|
000001172|000010459|
000001172|000010627|
000001172|000010626|
000001172|000010367|
000001172|000009842|
000001172|000008770|
000001172|000010154|
000001172|000008473|
000001172|000010621|
000001172|000008481|
000001172|000008374|
000001172|000010391|
000001172|000008489|
000001172|000008355|
000001172|000009242|
000001172|000008777|
000001174|000010626|
000001174|000010620|
000001174|000008355|
000001174|000010367|
000001174|000009834|
000001174|000008473|
000001174|000009732|
000001174|000008485|
000001174|000009842|
000001174|000008374|
000001174|000008521|
000001174|000010463|
000001174|000010154|
000001174|000008770|
000001174|000010399|
000001174|000008489|
000001174|000008477|
000001174|000008481|
000001174|000008777|
000001174|000010621|
000001174|000010459|
000001174|000009850|
000001174|000010268|
000001174|000010391|
000001174|000010627|
000001174|000009242|
000001174|000008493|
000001175|000008481|
000001175|000008355|
000001175|000010463|
000001175|000010620|
000001175|000010627|
000001175|000008477|
000001175|000010621|
000001175|000010399|
000001175|000008777|
000001175|000008521|
000001175|000009842|
000001175|000008493|
000001175|000008770|
000001175|000008489|
000001175|000008485|
000001175|000010391|
000001175|000010459|
000001175|000010367|
000001175|000009732|
000001175|000010268|
000001175|000008473|
000001175|000008374|
000001175|000009834|
000001175|000010626|
000001177|000008473|
000001177|000008485|
000001177|000008489|
000001177|000008493|
000001177|000009732|
000001177|000009842|
000001177|000010268|
000001177|000008777|
000001177|000008355|
000001177|000008481|
000001177|000010154|
000001177|000010620|
000001177|000010463|
000001177|000010627|
000001177|000009850|
000001177|000010626|
000001177|000008521|
000001177|000010367|
000001177|000010459|
000001177|000008770|
000001177|000010399|
000001177|000010391|
000001177|000008477|
000001177|000010621|
000001177|000009242|
000001177|000009834|
000001177|000008374|
000001178|000009842|
000001178|000009834|
000001178|000010627|
000001178|000008355|
000001178|000008777|
000001178|000010268|
000001178|000008485|
000001178|000009732|
000001178|000008521|
000001178|000010459|
000001178|000008493|
000001178|000008489|
000001178|000008770|
000001178|000008473|
000001178|000008374|
000001178|000010463|
000001178|000008481|
000001178|000010621|
000001178|000008477|
000001178|000010367|
000001178|000010399|
000001178|000010391|
000001178|000010620|
000001178|000010626|
000001179|000010367|
000001179|000010627|
000001179|000010621|
000001179|000010463|
000001179|000010459|
000001179|000010399|
000001179|000008521|
000001179|000010268|
000001179|000008485|
000001179|000010391|
000001179|000008481|
000001179|000008477|
000001179|000008777|
000001179|000009842|
000001179|000009732|
000001179|000008473|
000001179|000008374|
000001179|000010620|
000001179|000008770|
000001179|000008493|
000001179|000009834|
000001179|000008489|
000001179|000008355|
000001179|000010626|
000001182|000008355|
000001182|000008521|
000001182|000010621|
000001182|000008477|
000001182|000010459|
000001182|000010154|
000001182|000009842|
000001182|000009732|
000001182|000008493|
000001182|000008489|
000001182|000010367|
000001182|000008485|
000001182|000008473|
000001182|000008374|
000001182|000010268|
000001182|000010626|
000001182|000010620|
000001182|000009834|
000001182|000008770|
000001182|000008481|
000001182|000010399|
000001182|000010463|
000001182|000010395|
000001182|000010391|
000001182|000008777|
000001182|000010627|
000001183|000010399|
000001183|000010154|
000001183|000010621|
000001183|000010463|
000001183|000009834|
000001183|000009254|
000001183|000009732|
000001183|000008773|
000001183|000008770|
000001183|000008355|
000001183|000010626|
000001183|000010268|
000001183|000008374|
000001183|000008473|
000001183|000010459|
000001183|000008485|
000001183|000008481|
000001183|000008489|
000001183|000010367|
000001183|000008493|
000001183|000010620|
000001183|000009850|
000001183|000010627|
000001183|000010391|
000001183|000008477|
000001183|000009842|
000001183|000008777|
000001184|000010620|
000001184|000009842|
000001184|000008777|
000001184|000008355|
000001184|000010367|
000001184|000008477|
000001184|000010391|
000001184|000010399|
000001184|000008521|
000001184|000008493|
000001184|000008489|
000001184|000008481|
000001184|000008485|
000001184|000010627|
000001184|000008770|
000001184|000010621|
000001184|000010459|
000001184|000008473|
000001184|000010626|
000001184|000008374|
000001184|000010268|
000001184|000009732|
000001184|000009834|
000001184|000010463|
000001185|000008481|
000001185|000009834|
000001185|000008374|
000001185|000008473|
000001185|000008485|
000001185|000009732|
000001185|000009842|
000001185|000010268|
000001185|000010627|
000001185|000010621|
000001185|000008777|
000001185|000008489|
000001185|000008521|
000001185|000008493|
000001185|000010626|
000001185|000010399|
000001185|000010367|
000001185|000010620|
000001185|000008477|
000001185|000008355|
000001185|000010459|
000001185|000010391|
000001185|000010463|
000001185|000008770|
000001188|000010620|
000001188|000008521|
000001188|000008485|
000001188|000008489|
000001188|000010459|
000001188|000010268|
000001188|000010367|
000001188|000008355|
000001188|000008777|
000001188|000008477|
000001188|000010399|
000001188|000010627|
000001188|000010621|
000001188|000008770|
000001188|000009732|
000001188|000009842|
000001188|000010626|
000001188|000010463|
000001188|000010391|
000001188|000009834|
000001188|000008493|
000001188|000008374|
000001188|000008481|
000001188|000008473|
000001189|000010463|
000001189|000010399|
000001189|000010620|
000001189|000010391|
000001189|000008355|
000001189|000008477|
000001189|000010621|
000001189|000010367|
000001189|000010626|
000001189|000009834|
000001189|000010268|
000001189|000008493|
000001189|000009732|
000001189|000009842|
000001189|000008777|
000001189|000008521|
000001189|000008770|
000001189|000008485|
000001189|000008374|
000001189|000008473|
000001189|000010459|
000001189|000008489|
000001189|000008481|
000001189|000010627|
000001190|000008355|
000001190|000010621|
000001190|000008485|
000001190|000008489|
000001190|000008493|
000001190|000010626|
000001190|000008374|
000001190|000009732|
000001190|000009842|
000001190|000010268|
000001190|000010391|
000001190|000010399|
000001190|000010463|
000001190|000008481|
000001190|000008770|
000001190|000008521|
000001190|000008777|
000001190|000010459|
000001190|000009834|
000001190|000008477|
000001190|000008473|
000001190|000010620|
000001190|000010627|
000001190|000010367|
000001191|000010463|
000001191|000009834|
000001191|000009732|
000001191|000008374|
000001191|000008493|
000001191|000008489|
000001191|000008485|
000001191|000010621|
000001191|000008477|
000001191|000010627|
000001191|000008473|
000001191|000008481|
000001191|000010626|
000001191|000010620|
000001191|000010459|
000001191|000010367|
000001191|000008355|
000001191|000008521|
000001191|000008770|
000001191|000008777|
000001191|000010268|
000001191|000010391|
000001191|000010399|
000001191|000009842|
000001192|000008374|
000001192|000008473|
000001192|000008481|
000001192|000009842|
000001192|000010399|
000001192|000008485|
000001192|000010391|
000001192|000008355|
000001192|000010627|
000001192|000010620|
000001192|000008493|
000001192|000010626|
000001192|000008777|
000001192|000009834|
000001192|000008770|
000001192|000010459|
000001192|000010268|
000001192|000008521|
000001192|000010367|
000001192|000009850|
000001192|000009732|
000001192|000008489|
000001192|000010463|
000001192|000008477|
000001192|000010621|
000001193|000008374|
000001193|000008477|
000001193|000008777|
000001193|000010463|
000001193|000010154|
000001193|000009850|
000001193|000010268|
000001193|000009732|
000001193|000010459|
000001193|000008493|
000001193|000010367|
000001193|000008489|
000001193|000008481|
000001193|000010621|
000001193|000010391|
000001193|000010626|
000001193|000008485|
000001193|000009842|
000001193|000008355|
000001193|000010399|
000001193|000010620|
000001193|000008473|
000001193|000008770|
000001193|000009834|
000001193|000010627|
000001193|000008521|
000001197|000010347|
000001197|000010359|
000001197|000009776|
000001197|000010355|
000001197|000010363|
000001199|000009830|
000001199|000008468|
000001199|000009036|
000001199|000009032|
000001237|000009856|
000001293|000008971|
000001293|000010150|
000001293|000008984|
000001293|000008362|
000001293|000008975|
000001293|000008967|
000001293|000008959|
000001294|000010150|
000001294|000008959|
000001294|000008984|
000001294|000008971|
000001294|000008967|
000001294|000008975|
000001294|000008362|
000001295|000008967|
000001295|000008984|
000001295|000008959|
000001295|000008971|
000001295|000008975|
000001295|000010150|
000001295|000008362|
000001297|000008967|
000001297|000008971|
000001297|000008984|
000001297|000008959|
000001297|000008975|
000001297|000008362|
000001297|000010150|
000001298|000008975|
000001298|000008967|
000001298|000008971|
000001298|000008984|
000001298|000008959|
000001298|000008362|
000001298|000010150|
000001302|000010150|
000001302|000008967|
000001302|000008362|
000001302|000008959|
000001302|000008971|
000001302|000008975|
000001310|000008975|
000001310|000008362|
000001310|000008971|
000001310|000008959|
000001310|000008967|
000001310|000010150|
000001311|000008959|
000001311|000008967|
000001311|000008362|
000001311|000010150|
000001311|000008971|
000001311|000008975|
000001317|000008971|
000001317|000008967|
000001317|000008975|
000001317|000010150|
000001317|000008959|
000001317|000008362|
000001318|000008971|
000001318|000008967|
000001318|000008959|
000001318|000008975|
000001318|000010150|
000001318|000008362|
000001321|000008971|
000001321|000010150|
000001321|000008975|
000001321|000008967|
000001321|000008959|
000001321|000008362|
000001329|000009546|
000001329|000008436|
000001329|000009813|
000001329|000009814|
000001332|000009805|
000001332|000009804|
000001332|000009546|
000001332|000009809|
000001332|000008436|
000001333|000008436|
000001333|000009546|
000001336|000009818|
000001336|000009976|
000001336|000009978|
000001336|000008436|
000001336|000009546|
000001337|000009976|
000001337|000009818|
000001337|000008436|
000001337|000009978|
000001337|000009546|
000001338|000009976|
000001338|000009978|
000001338|000008436|
000001339|000009978|
000001339|000009976|
000001339|000008436|
000001340|000008436|
000001340|000009818|
000001340|000009546|
000001344|000010463|
000001344|000010268|
000001344|000010621|
000001344|000010626|
000001344|000008481|
000001344|000009842|
000001344|000008485|
000001344|000008770|
000001344|000010399|
000001344|000010459|
000001344|000008521|
000001344|000010620|
000001344|000009834|
000001344|000010627|
000001344|000008477|
000001344|000009189|
000001344|000008355|
000001344|000008777|
000001344|000010154|
000001344|000009850|
000001344|000008374|
000001344|000008473|
000001344|000010391|
000001344|000008489|
000001344|000008493|
000001344|000010367|
000001344|000009242|
000001344|000009732|
000001344|000009784|
000001345|000009850|
000001345|000008477|
000001345|000009732|
000001345|000009842|
000001345|000010459|
000001345|000010463|
000001345|000008485|
000001345|000010391|
000001345|000010626|
000001345|000010627|
000001345|000010399|
000001345|000009247|
000001345|000008777|
000001345|000008481|
000001345|000010268|
000001345|000008473|
000001345|000009242|
000001345|000010621|
000001345|000008493|
000001345|000008374|
000001345|000008489|
000001345|000010620|
000001345|000008355|
000001345|000010154|
000001345|000009834|
000001345|000008521|
000001345|000008770|
000001345|000010367|
000001346|000008355|
000001346|000010621|
000001346|000008477|
000001346|000010626|
000001346|000008489|
000001346|000008493|
000001346|000009850|
000001346|000008770|
000001346|000009242|
000001346|000010459|
000001346|000010367|
000001346|000008485|
000001346|000008473|
000001346|000008374|
000001346|000010463|
000001346|000010399|
000001346|000010391|
000001346|000009842|
000001346|000010620|
000001346|000010154|
000001346|000009834|
000001346|000010268|
000001346|000008521|
000001346|000009732|
000001346|000008777|
000001346|000010627|
000001346|000008481|
000001347|000010620|
000001347|000010268|
000001347|000008770|
000001347|000010367|
000001347|000009842|
000001347|000008521|
000001347|000010626|
000001347|000009732|
000001347|000008493|
000001347|000008473|
000001347|000008374|
000001347|000010463|
000001347|000010621|
000001347|000010627|
000001347|000008777|
000001347|000008489|
000001347|000008485|
000001347|000008355|
000001347|000008477|
000001347|000010459|
000001347|000008481|
000001347|000010391|
000001347|000010399|
000001347|000009834|
000001348|000008473|
000001348|000010459|
000001348|000010463|
000001348|000010367|
000001348|000010621|
000001348|000008355|
000001348|000008493|
000001348|000008777|
000001348|000008477|
000001348|000008489|
000001348|000008374|
000001348|000008481|
000001348|000009834|
000001348|000010626|
000001348|000010399|
000001348|000009842|
000001348|000008770|
000001348|000008521|
000001348|000010268|
000001348|000010620|
000001348|000009732|
000001348|000009784|
000001348|000010154|
000001348|000010391|
000001348|000008485|
000001348|000010627|
000001355|000008967|
000001355|000008971|
000001355|000008975|
000001355|000008959|
000001355|000008963|
000001355|000010150|
000001355|000009772|
000001355|000008362|
000001360|000010355|
000001360|000009776|
000001360|000010363|
000001360|000010347|
000001360|000010359|
000001361|000009492|
000001361|000009776|
000001361|000010347|
000001361|000010355|
000001361|000010363|
000001361|000010351|
000001361|000009484|
000001362|000010347|
000001362|000009492|
000001362|000010363|
000001362|000009776|
000001362|000010355|
000001362|000009484|
000001362|000010351|
000001363|000010347|
000001363|000010359|
000001363|000010363|
000001363|000009776|
000001363|000010355|
000001364|000009776|
000001364|000010347|
000001364|000010359|
000001364|000010355|
000001364|000010363|
000001367|000009397|
000001367|000010138|
000001367|000010134|
000001367|000010130|
000001367|000009728|
000001367|000010122|
000001367|000010126|
000001367|000009407|
000001367|000010142|
000001368|000010126|
000001368|000010142|
000001368|000010122|
000001368|000009728|
000001368|000010138|
000001368|000010134|
000001368|000009397|
000001368|000009407|
000001368|000010130|
000001369|000010130|
000001369|000009728|
000001369|000009397|
000001369|000010122|
000001369|000010126|
000001369|000010138|
000001369|000009407|
000001369|000010134|
000001369|000010142|
000001370|000009728|
000001370|000010130|
000001370|000010138|
000001370|000010134|
000001370|000010122|
000001370|000009407|
000001370|000009397|
000001370|000010126|
000001370|000010142|
000001371|000010134|
000001371|000009397|
000001371|000010142|
000001371|000010138|
000001371|000010122|
000001371|000010130|
000001371|000009728|
000001371|000009415|
000001371|000010126|
000001372|000010122|
000001372|000010130|
000001372|000009415|
000001372|000010138|
000001372|000009397|
000001372|000010126|
000001372|000010134|
000001372|000009728|
000001372|000010142|
000001374|000010126|
000001374|000010130|
000001374|000010142|
000001374|000010134|
000001374|000010138|
000001374|000010122|
000001376|000010122|
000001376|000010126|
000001376|000010130|
000001376|000010134|
000001376|000010142|
000001376|000010138|
000001377|000010126|
000001377|000010142|
000001377|000010130|
000001377|000010134|
000001377|000010138|
000001377|000010122|
000001383|000008379|
000001383|000009856|
000001383|000009868|
000001385|000008871|
000001385|000008365|
000001386|000008871|
000001386|000008365|
000001387|000008871|
000001387|000008365|
000001388|000008365|
000001389|000008365|
000001390|000009780|
000001391|000009982|
000001391|000008810|
000001391|000008441|
000001391|000009838|
000001391|000008818|
000001391|000008819|
000001392|000008810|
000001392|000009982|
000001392|000009838|
000001392|000008441|
000001392|000008819|
000001392|000008818|
000001393|000009898|
000001393|000009768|
000001393|000009922|
000001394|000009856|
000001394|000009798|
000001394|000009860|
000001396|000009798|
000001396|000009860|
000001396|000009856|
000001397|000009860|
000001397|000009856|
000001397|000009798|
000001398|000009856|
000001398|000009798|
000001398|000009860|
000001400|000009922|
000001400|000009898|
000001400|000009906|
000001406|000009860|
000001406|000008379|
000001406|000009798|
000001406|000009868|
000001406|000009379|
000001406|000009856|
000001423|000010399|
000001423|000010626|
000001423|000010627|
000001423|000010463|
000001423|000010459|
000001423|000008481|
000001423|000010391|
000001423|000008493|
000001423|000008355|
000001423|000008374|
000001423|000008473|
000001423|000008485|
000001423|000008489|
000001423|000009834|
000001423|000009732|
000001423|000010620|
000001423|000009842|
000001423|000010268|
000001423|000008777|
000001423|000010367|
000001423|000008521|
000001423|000010621|
000001423|000008770|
000001423|000008477|
000001446|000009263|
000001446|000009986|
000001446|000008929|
000001446|000008393|
000001446|000008920|
000001447|000008393|
000001447|000009986|
000001447|000008929|
000001447|000008920|
000001447|000009263|
000001448|000008929|
000001448|000009263|
000001448|000008393|
000001448|000008920|
000001448|000009986|
000001449|000008393|
000001449|000008929|
000001449|000009986|
000001449|000008920|
000001450|000009263|
000001450|000009986|
000001450|000008920|
000001450|000008393|
000001453|000008920|
000001453|000009263|
000001453|000009986|
000001453|000008393|
000001454|000009986|
000001454|000008920|
000001454|000008393|
000001455|000009546|
000001455|000009978|
000001455|000009554|
000001455|000008436|
000001455|000009813|
000001455|000009814|
000001455|000009976|
000001456|000009976|
000001456|000009978|
000001456|000009546|
000001456|000008436|
000001456|000009813|
000001456|000009814|
000001458|000008920|
000001458|000008393|
000001458|000009752|
000001460|000008920|
000001460|000008393|
000001460|000009752|
000001461|000009752|
000001461|000008920|
000001461|000008393|
000001462|000009546|
000001462|000009978|
000001462|000009579|
000001462|000008436|
000001462|000009976|
000001463|000008436|
000001463|000009546|
000001463|000009976|
000001463|000009978|
000001464|000009546|
000001464|000009978|
000001464|000009976|
000001464|000008436|
000001465|000008436|
000001465|000009818|
000001465|000009546|
000001466|000009818|
000001466|000009546|
000001466|000008436|
000001467|000009976|
000001467|000009818|
000001467|000009546|
000001467|000008436|
000001467|000009978|
000001467|000009563|
000001468|000009978|
000001468|000009546|
000001468|000009563|
000001468|000009976|
000001468|000009818|
000001468|000008436|
000001469|000009546|
000001469|000009563|
000001469|000008436|
000001469|000009978|
000001469|000009976|
000001469|000009818|
000001470|000009818|
000001470|000009978|
000001470|000009976|
000001470|000008436|
000001470|000009546|
000001472|000010192|
000001472|000009662|
000001472|000010200|
000001472|000010196|
000001472|000009740|
000001474|000009662|
000001474|000010200|
000001474|000010192|
000001474|000010196|
000001474|000009740|
000001476|000010200|
000001476|000010196|
000001476|000010192|
000001476|000009740|
000001477|000008810|
000001477|000008814|
000001477|000009982|
000001477|000009838|
000001477|000008441|
000001478|000008810|
000001478|000009982|
000001478|000008814|
000001478|000008441|
000001478|000009838|
000001479|000008920|
000001479|000008393|
000001479|000009752|
000001481|000010496|
000001481|000010505|
000001481|000010492|
000001481|000009760|
000001481|000010501|
000001481|000010500|
000001482|000010505|
000001482|000010500|
000001482|000009760|
000001482|000010492|
000001482|000010501|
000001482|000010496|
000001483|000010500|
000001483|000009760|
000001483|000010505|
000001483|000010496|
000001483|000010492|
000001483|000010501|
000001484|000009760|
000001484|000010496|
000001484|000010492|
000001484|000010500|
000001484|000010501|
000001484|000010505|
000001485|000010505|
000001485|000010500|
000001485|000010496|
000001485|000009760|
000001485|000010492|
000001485|000010501|
000001486|000010492|
000001486|000010500|
000001486|000010496|
000001486|000010501|
000001486|000010505|
000001486|000009760|
000001523|000008485|
000001523|000008489|
000001523|000008493|
000001523|000008777|
000001523|000010268|
000001523|000010463|
000001523|000008355|
000001523|000010626|
000001523|000008473|
000001523|000008374|
000001523|000010621|
000001523|000010391|
000001523|000010154|
000001523|000010399|
000001523|000010459|
000001523|000010367|
000001523|000009842|
000001523|000010620|
000001523|000008477|
000001523|000009850|
000001523|000009732|
000001523|000008770|
000001523|000009834|
000001523|000008481|
000001523|000010627|
000001524|000010399|
000001524|000008777|
000001524|000008489|
000001524|000008521|
000001524|000008485|
000001524|000010463|
000001524|000008770|
000001524|000009850|
000001524|000008473|
000001524|000008481|
000001524|000010620|
000001524|000010627|
000001524|000008374|
000001524|000008355|
000001524|000010367|
000001524|000010621|
000001524|000009834|
000001524|000009242|
000001524|000010268|
000001524|000010459|
000001524|000010626|
000001524|000010154|
000001524|000009842|
000001524|000009732|
000001524|000008493|
000001524|000008477|
000001524|000010391|
000001525|000008559|
000001525|000008567|
000001525|000008384|
000001525|000009744|
000001526|000008384|
000001526|000009744|
000001526|000008567|
000001526|000008559|
000001527|000010620|
000001527|000008493|
000001527|000008489|
000001527|000010268|
000001527|000010367|
000001527|000008355|
000001527|000010626|
000001527|000008485|
000001527|000008770|
000001527|000010627|
000001527|000009834|
000001527|000010621|
000001527|000008374|
000001527|000010399|
000001527|000008777|
000001527|000010391|
000001527|000010459|
000001527|000009732|
000001527|000008481|
000001527|000008473|
000001527|000010463|
000001527|000009842|
000001527|000010154|
000001527|000008477|
000001527|000008521|
000001533|000009744|
000001533|000008384|
000001533|000008567|
000001536|000008365|
000001536|000009614|
000001536|000009990|
000001536|000008875|
000001536|000009794|
000001537|000008365|
000001537|000008871|
000001537|000008884|
000001538|000008871|
000001538|000008365|
000001539|000008871|
000001539|000008365|
000001540|000008365|
000001540|000008871|
000001541|000008365|
000001541|000008871|
000001542|000008871|
000001542|000008365|
000001545|000008365|
000001546|000009082|
000001546|000009066|
000001546|000009467|
000001546|000009826|
000001553|000008468|
000001553|000009830|
000001553|000009307|
000001553|000009032|
000001553|000009036|
000001553|000009028|
000001556|000008967|
000001556|000008971|
000001556|000008959|
000001556|000008975|
000001556|000009772|
000001556|000009502|
000001556|000010150|
000001556|000008362|
000001557|000009752|
000001557|000008393|
000001557|000008920|
000001558|000008393|
000001558|000008920|
000001558|000009986|
000001559|000009986|
000001559|000008920|
000001559|000008393|
000001560|000008393|
000001560|000009986|
000001560|000008920|
000001561|000008920|
000001561|000009986|
000001561|000008393|
000001562|000008393|
000001562|000008920|
000001562|000009752|
000001563|000008393|
000001563|000009986|
000001563|000008920|
000001564|000008393|
000001564|000008920|
000001565|000009066|
000001565|000009082|
000001565|000009078|
000001565|000009826|
000001567|000009082|
000001567|000009459|
000001567|000009826|
000001567|000009066|
000001568|000009826|
000001568|000009459|
000001568|000009066|
000001568|000009082|
000001569|000009082|
000001569|000009459|
000001569|000009066|
000001569|000009826|
000001570|000009459|
000001570|000009082|
000001570|000009066|
000001570|000009826|
000001571|000009082|
000001571|000009066|
000001571|000009826|
000001572|000009826|
000001572|000009467|
000001572|000009074|
000001572|000009082|
000001572|000009066|
000001573|000009826|
000001573|000009082|
000001573|000009066|
000001573|000009078|
000001574|000009082|
000001574|000009066|
000001574|000009826|
000001574|000009078|
000001576|000009826|
000001576|000009066|
000001576|000009082|
000001576|000009078|
000001577|000009748|
000001577|000008553|
000001579|000009129|
000001579|000009137|
000001579|000009133|
000001580|000009280|
000001580|000009297|
000001580|000009744|
000001580|000008384|
000001580|000008563|
000001580|000008567|
000001581|000008362|
000001581|000010150|
000001581|000008967|
000001581|000008975|
000001581|000008971|
000001581|000008959|
000001581|000009502|
000001581|000009772|
000001581|000008963|
000001583|000008975|
000001583|000010150|
000001583|000008967|
000001583|000008959|
000001583|000008971|
000001583|000008362|
000001583|000008963|
000001584|000008971|
000001584|000008959|
000001584|000009772|
000001584|000008975|
000001584|000008963|
000001584|000008967|
000001584|000008362|
000001584|000009502|
000001584|000010150|
000001586|000008959|
000001586|000008984|
000001586|000008971|
000001586|000008967|
000001586|000008975|
000001586|000010150|
000001586|000008362|
000001587|000008975|
000001587|000008967|
000001587|000010150|
000001587|000008362|
000001587|000008959|
000001587|000008971|
000001588|000008436|
000001588|000009814|
000001588|000009813|
000001588|000009976|
000001588|000009978|
000001588|000009546|
000001589|000009805|
000001589|000009809|
000001589|000008436|
000001589|000009804|
000001589|000009571|
000001589|000009546|
000001589|000009976|
000001589|000009978|
000001596|000009856|
000001596|000009798|
000001596|000009860|
000001598|000009898|
000001598|000009922|
000001600|000008967|
000001600|000010150|
000001600|000008963|
000001600|000008362|
000001600|000008979|
000001600|000008971|
000001601|000008362|
000001601|000010150|
000001601|000008967|
000001601|000008971|
000001601|000008979|
000001604|000008362|
000001604|000010150|
000001604|000008971|
000001604|000008967|
000001604|000009511|
000001604|000009502|
000001604|000008979|
000001606|000010154|
000001606|000009242|
000001606|000010626|
000001606|000008477|
000001606|000010463|
000001606|000008481|
000001606|000010399|
000001606|000008777|
000001606|000010268|
000001606|000010391|
000001606|000009842|
000001606|000010459|
000001606|000009850|
000001606|000009732|
000001606|000008493|
000001606|000008489|
000001606|000010621|
000001606|000010627|
000001606|000008473|
000001606|000008355|
000001606|000008770|
000001606|000008374|
000001606|000008521|
000001606|000008485|
000001606|000009834|
000001606|000010367|
000001606|000010620|
000001607|000009834|
000001607|000008489|
000001607|000008481|
000001607|000008485|
000001607|000008355|
000001607|000008777|
000001607|000010620|
000001607|000008374|
000001607|000010367|
000001607|000010459|
000001607|000010621|
000001607|000010626|
000001607|000009732|
000001607|000008493|
000001607|000010391|
000001607|000010268|
000001607|000008770|
000001607|000008521|
000001607|000010463|
000001607|000008477|
000001607|000009842|
000001607|000010399|
000001607|000008473|
000001607|000010627|
000001608|000009842|
000001608|000009732|
000001608|000010627|
000001608|000008493|
000001608|000008489|
000001608|000008374|
000001608|000008355|
000001608|000010367|
000001608|000008777|
000001608|000010459|
000001608|000008485|
000001608|000008473|
000001608|000010268|
000001608|000008770|
000001608|000008521|
000001608|000010621|
000001608|000010391|
000001608|000008481|
000001608|000010626|
000001608|000010620|
000001608|000008477|
000001608|000010463|
000001608|000010399|
000001608|000009834|
000001609|000008777|
000001609|000008493|
000001609|000010463|
000001609|000009732|
000001609|000008489|
000001609|000010459|
000001609|000008481|
000001609|000008473|
000001609|000008485|
000001609|000010367|
000001609|000008374|
000001609|000009834|
000001609|000010621|
000001609|000008355|
000001609|000010391|
000001609|000010620|
000001609|000008521|
000001609|000009842|
000001609|000010399|
000001609|000008770|
000001609|000010627|
000001609|000008477|
000001609|000010268|
000001609|000010626|
000001610|000010621|
000001610|000009732|
000001610|000008374|
000001610|000008477|
000001610|000008489|
000001610|000009834|
000001610|000008473|
000001610|000009842|
000001610|000008355|
000001610|000010459|
000001610|000010268|
000001610|000008521|
000001610|000008777|
000001610|000010399|
000001610|000008493|
000001610|000008770|
000001610|000010463|
000001610|000008481|
000001610|000008485|
000001610|000010627|
000001610|000010367|
000001610|000010620|
000001610|000010391|
000001610|000010626|
000001611|000008770|
000001611|000008777|
000001611|000009784|
000001611|000009842|
000001611|000008355|
000001611|000010399|
000001611|000008521|
000001611|000010459|
000001611|000010268|
000001611|000010463|
000001611|000010391|
000001611|000010621|
000001611|000008489|
000001611|000009834|
000001611|000010367|
000001611|000008481|
000001611|000008374|
000001611|000008485|
000001611|000008477|
000001611|000010154|
000001611|000009732|
000001611|000009850|
000001611|000009242|
000001611|000008473|
000001611|000010626|
000001611|000010627|
